frame.time_epoch,frame.time_delta,frame.len,ip.proto,tcp.srcport,tcp.dstport,tcp.flags,tcp.len,label
"1765654692.074034947","0.000044914","66","6","39007","23","0x0010","0",1
"1765654692.074987437","0.000952490","88","6","23","39007","0x0018","22",1
"1765654692.074999623","0.000012186","66","6","39007","23","0x0010","0",1
"1765654692.487246033","0.412246410","66","6","39007","23","0x0011","0",1
"1765654692.489935539","0.002689506","66","6","23","39007","0x0011","0",1
"1765654692.489957368","0.000021829","66","6","39007","23","0x0010","0",1
"1765654692.490986215","0.001028847","74","6","42639","23","0x0002","0",1
"1765654692.492397801","0.001411586","74","6","23","42639","0x0012","0",1
"1765654692.492424610","0.000026809","66","6","42639","23","0x0010","0",1
"1765654702.494742211","10.002317601","78","6","23","42639","0x0018","12",1
"1765654702.494793318","0.000051107","66","6","42639","23","0x0010","0",1
"1765654702.495971709","0.001178391","69","6","42639","23","0x0018","3",1
"1765654702.498867748","0.002896039","66","6","23","42639","0x0010","0",1
"1765654702.498891400","0.000023652","75","6","42639","23","0x0018","9",1
"1765654702.500708086","0.001816686","66","6","23","42639","0x0010","0",1
"1765654702.506358272","0.005650186","81","6","23","42639","0x0018","15",1
"1765654702.506699074","0.000340802","69","6","42639","23","0x0018","3",1
"1765654702.546348748","0.039649674","66","6","23","42639","0x0010","0",1
"1765654702.546381768","0.000033020","78","6","42639","23","0x0018","12",1
"1765654702.548943578","0.002561810","66","6","23","42639","0x0010","0",1
"1765654702.550111427","0.001167849","69","6","23","42639","0x0018","3",1
"1765654702.550494127","0.000382700","69","6","42639","23","0x0018","3",1
"1765654702.552092349","0.001598222","686","6","23","42639","0x0018","620",1
"1765654702.552580364","0.000488015","73","6","42639","23","0x0018","7",1
"1765654702.555362888","0.002782524","76","6","23","42639","0x0018","10",1
"1765654702.555772088","0.000409200","75","6","42639","23","0x0018","9",1
"1765654702.562393727","0.006621639","68","6","23","42639","0x0018","2",1
"1765654702.605993403","0.043599676","66","6","42639","23","0x0010","0",1
"1765654704.439167639","1.833174236","85","6","23","42639","0x0018","19",1
"1765654704.439214510","0.000046871","66","6","42639","23","0x0010","0",1
"1765654704.441165942","0.001951432","88","6","23","42639","0x0018","22",1
"1765654704.441179290","0.000013348","66","6","42639","23","0x0010","0",1
"1765654704.854287885","0.413108595","66","6","42639","23","0x0011","0",1
"1765654704.856799141","0.002511256","66","6","23","42639","0x0011","0",1
"1765654704.856825692","0.000026551","66","6","42639","23","0x0010","0",1
"1765654704.858807267","0.001981575","74","6","40577","23","0x0002","0",1
"1765654704.862064077","0.003256810","74","6","23","40577","0x0012","0",1
"1765654704.862109094","0.000045017","66","6","40577","23","0x0010","0",1
"1765654714.872492682","10.010383588","78","6","23","40577","0x0018","12",1
"1765654714.872543940","0.000051258","66","6","40577","23","0x0010","0",1
"1765654714.874596609","0.002052669","69","6","40577","23","0x0018","3",1
"1765654714.876210022","0.001613413","66","6","23","40577","0x0010","0",1
"1765654714.876234584","0.000024562","75","6","40577","23","0x0018","9",1
"1765654714.878414391","0.002179807","66","6","23","40577","0x0010","0",1
"1765654714.884164990","0.005750599","81","6","23","40577","0x0018","15",1
"1765654714.884532866","0.000367876","69","6","40577","23","0x0018","3",1
"1765654714.921542390","0.037009524","66","6","23","40577","0x0010","0",1
"1765654714.921572320","0.000029930","78","6","40577","23","0x0018","12",1
"1765654714.922885274","0.001312954","66","6","23","40577","0x0010","0",1
"1765654714.923708891","0.000823617","69","6","23","40577","0x0018","3",1
"1765654714.924828262","0.001119371","69","6","40577","23","0x0018","3",1
"1765654714.927254369","0.002426107","686","6","23","40577","0x0018","620",1
"1765654714.927642490","0.000388121","72","6","40577","23","0x0018","6",1
"1765654714.929991770","0.002349280","76","6","23","40577","0x0018","10",1
"1765654714.930411444","0.000419674","76","6","40577","23","0x0018","10",1
"1765654714.936535036","0.006123592","68","6","23","40577","0x0018","2",1
"1765654714.978298093","0.041763057","66","6","40577","23","0x0010","0",1
"1765654716.934883609","1.956585516","85","6","23","40577","0x0018","19",1
"1765654716.934917818","0.000034209","66","6","40577","23","0x0010","0",1
"1765654716.936277894","0.001360076","88","6","23","40577","0x0018","22",1
"1765654716.936287759","0.000009865","66","6","40577","23","0x0010","0",1
"1765654717.351181012","0.414893253","66","6","40577","23","0x0011","0",1
"1765654717.353326946","0.002145934","74","6","37273","23","0x0002","0",1
"1765654717.355550663","0.002223717","74","6","23","37273","0x0012","0",1
"1765654717.355587378","0.000036715","66","6","37273","23","0x0010","0",1
"1765654717.361973689","0.006386311","66","6","23","40577","0x0011","0",1
"1765654717.362004680","0.000030991","66","6","40577","23","0x0010","0",1
"1765654727.357110470","9.995105790","78","6","23","37273","0x0018","12",1
"1765654727.357159583","0.000049113","66","6","37273","23","0x0010","0",1
"1765654727.358825828","0.001666245","69","6","37273","23","0x0018","3",1
"1765654727.360734919","0.001909091","66","6","23","37273","0x0010","0",1
"1765654727.360765517","0.000030598","75","6","37273","23","0x0018","9",1
"1765654727.363050368","0.002284851","66","6","23","37273","0x0010","0",1
"1765654727.371035675","0.007985307","81","6","23","37273","0x0018","15",1
"1765654727.371343602","0.000307927","69","6","37273","23","0x0018","3",1
"1765654727.406638006","0.035294404","66","6","23","37273","0x0010","0",1
"1765654727.406666278","0.000028272","78","6","37273","23","0x0018","12",1
"1765654727.410151325","0.003485047","66","6","23","37273","0x0010","0",1
"1765654727.411028271","0.000876946","69","6","23","37273","0x0018","3",1
"1765654727.411442297","0.000414026","69","6","37273","23","0x0018","3",1
"1765654727.413049219","0.001606922","686","6","23","37273","0x0018","620",1
"1765654727.413477019","0.000427800","72","6","37273","23","0x0018","6",1
"1765654727.416025123","0.002548104","76","6","23","37273","0x0018","10",1
"1765654727.416438299","0.000413176","74","6","37273","23","0x0018","8",1
"1765654727.423216144","0.006777845","68","6","23","37273","0x0018","2",1
"1765654727.466199089","0.042982945","66","6","37273","23","0x0010","0",1
"1765654729.403205669","1.937006580","85","6","23","37273","0x0018","19",1
"1765654729.403253852","0.000048183","66","6","37273","23","0x0010","0",1
"1765654729.404280294","0.001026442","88","6","23","37273","0x0018","22",1
"1765654729.404296691","0.000016397","66","6","37273","23","0x0010","0",1
"1765654729.815689118","0.411392427","66","6","37273","23","0x0011","0",1
"1765654729.817869001","0.002179883","66","6","23","37273","0x0011","0",1
"1765654729.817886323","0.000017322","66","6","37273","23","0x0010","0",1
"1765654729.818758220","0.000871897","74","6","37325","23","0x0002","0",1
"1765654729.820061982","0.001303762","74","6","23","37325","0x0012","0",1
"1765654729.820084527","0.000022545","66","6","37325","23","0x0010","0",1
"1765654739.834452255","10.014367728","78","6","23","37325","0x0018","12",1
"1765654739.834493002","0.000040747","66","6","37325","23","0x0010","0",1
"1765654739.835627433","0.001134431","69","6","37325","23","0x0018","3",1
"1765654739.838079835","0.002452402","66","6","23","37325","0x0010","0",1
"1765654739.838100629","0.000020794","75","6","37325","23","0x0018","9",1
"1765654739.839758119","0.001657490","66","6","23","37325","0x0010","0",1
"1765654739.845997620","0.006239501","81","6","23","37325","0x0018","15",1
"1765654739.846416450","0.000418830","69","6","37325","23","0x0018","3",1
"1765654739.883887785","0.037471335","66","6","23","37325","0x0010","0",1
"1765654739.883910121","0.000022336","78","6","37325","23","0x0018","12",1
"1765654739.886481396","0.002571275","66","6","23","37325","0x0010","0",1
"1765654739.887374736","0.000893340","69","6","23","37325","0x0018","3",1
"1765654739.887942762","0.000568026","69","6","37325","23","0x0018","3",1
"1765654739.889243975","0.001301213","686","6","23","37325","0x0018","620",1
"1765654739.889544863","0.000300888","72","6","37325","23","0x0018","6",1
"1765654739.892388150","0.002843287","76","6","23","37325","0x0018","10",1
"1765654739.892754370","0.000366220","73","6","37325","23","0x0018","7",1
"1765654739.898871544","0.006117174","68","6","23","37325","0x0018","2",1
"1765654739.941879264","0.043007720","66","6","37325","23","0x0010","0",1
"1765654741.656818124","1.714938860","85","6","23","37325","0x0018","19",1
"1765654741.656846708","0.000028584","66","6","37325","23","0x0010","0",1
"1765654741.657945307","0.001098599","88","6","23","37325","0x0018","22",1
"1765654741.657952908","0.000007601","66","6","37325","23","0x0010","0",1
"1765654742.066466716","0.408513808","66","6","37325","23","0x0011","0",1
"1765654742.068356990","0.001890274","66","6","23","37325","0x0011","0",1
"1765654742.068376156","0.000019166","66","6","37325","23","0x0010","0",1
"1765654742.070010248","0.001634092","74","6","44237","23","0x0002","0",1
"1765654742.071245473","0.001235225","74","6","23","44237","0x0012","0",1
"1765654742.071391249","0.000145776","66","6","44237","23","0x0010","0",1
"1765654752.080236894","10.008845645","78","6","23","44237","0x0018","12",1
"1765654752.080285372","0.000048478","66","6","44237","23","0x0010","0",1
"1765654752.082184646","0.001899274","69","6","44237","23","0x0018","3",1
"1765654752.084206484","0.002021838","66","6","23","44237","0x0010","0",1
"1765654752.084225282","0.000018798","75","6","44237","23","0x0018","9",1
"1765654752.086146677","0.001921395","66","6","23","44237","0x0010","0",1
"1765654752.091351011","0.005204334","81","6","23","44237","0x0018","15",1
"1765654752.091686985","0.000335974","69","6","44237","23","0x0018","3",1
"1765654752.128226772","0.036539787","66","6","23","44237","0x0010","0",1
"1765654752.128253139","0.000026367","78","6","44237","23","0x0018","12",1
"1765654752.130624869","0.002371730","66","6","23","44237","0x0010","0",1
"1765654752.130625249","0.000000380","69","6","23","44237","0x0018","3",1
"1765654752.130973621","0.000348372","69","6","44237","23","0x0018","3",1
"1765654752.133151957","0.002178336","686","6","23","44237","0x0018","620",1
"1765654752.134293826","0.001141869","72","6","44237","23","0x0018","6",1
"1765654752.136303362","0.002009536","76","6","23","44237","0x0018","10",1
"1765654752.136691257","0.000387895","81","6","44237","23","0x0018","15",1
"1765654752.144290797","0.007599540","68","6","23","44237","0x0018","2",1
"1765654752.185989205","0.041698408","66","6","44237","23","0x0010","0",1
"1765654753.881897273","1.695908068","85","6","23","44237","0x0018","19",1
"1765654753.881934527","0.000037254","66","6","44237","23","0x0010","0",1
"1765654753.884141196","0.002206669","88","6","23","44237","0x0018","22",1
"1765654753.884161176","0.000019980","66","6","44237","23","0x0010","0",1
"1765654754.296742485","0.412581309","66","6","44237","23","0x0011","0",1
"1765654754.298852974","0.002110489","66","6","23","44237","0x0011","0",1
"1765654754.299818379","0.000965405","66","6","44237","23","0x0010","0",1
"1765654754.301160954","0.001342575","74","6","39133","23","0x0002","0",1
"1765654754.303541698","0.002380744","74","6","23","39133","0x0012","0",1
"1765654754.303583313","0.000041615","66","6","39133","23","0x0010","0",1
"1765654764.315619009","10.012035696","78","6","23","39133","0x0018","12",1
"1765654764.315652222","0.000033213","66","6","39133","23","0x0010","0",1
"1765654764.317074130","0.001421908","69","6","39133","23","0x0018","3",1
"1765654764.318786608","0.001712478","66","6","23","39133","0x0010","0",1
"1765654764.319132480","0.000345872","69","6","39133","23","0x0018","3",1
"1765654764.320626019","0.001493539","66","6","23","39133","0x0010","0",1
"1765654764.320642871","0.000016852","72","6","39133","23","0x0018","6",1
"1765654764.322532251","0.001889380","66","6","23","39133","0x0010","0",1
"1765654764.327304665","0.004772414","81","6","23","39133","0x0018","15",1
"1765654764.327655316","0.000350651","69","6","39133","23","0x0018","3",1
"1765654764.364207142","0.036551826","66","6","23","39133","0x0010","0",1
"1765654764.364236017","0.000028875","78","6","39133","23","0x0018","12",1
"1765654764.365981586","0.001745569","66","6","23","39133","0x0010","0",1
"1765654764.367098218","0.001116632","69","6","23","39133","0x0018","3",1
"1765654764.367514968","0.000416750","69","6","39133","23","0x0018","3",1
"1765654764.368842549","0.001327581","686","6","23","39133","0x0018","620",1
"1765654764.369127662","0.000285113","72","6","39133","23","0x0018","6",1
"1765654764.371504626","0.002376964","76","6","23","39133","0x0018","10",1
"1765654764.371771883","0.000267257","72","6","39133","23","0x0018","6",1
"1765654764.377315601","0.005543718","68","6","23","39133","0x0018","2",1
"1765654764.418146265","0.040830664","66","6","39133","23","0x0010","0",1
"1765654766.439391835","2.021245570","85","6","23","39133","0x0018","19",1
"1765654766.439440011","0.000048176","66","6","39133","23","0x0010","0",1
"1765654766.442111948","0.002671937","88","6","23","39133","0x0018","22",1
"1765654766.442132510","0.000020562","66","6","39133","23","0x0010","0",1
"1765654766.852719419","0.410586909","66","6","39133","23","0x0011","0",1
"1765654766.853489908","0.000770489","66","6","39133","23","0x0014","0",1
"1765654766.855426342","0.001936434","74","6","43723","23","0x0002","0",1
"1765654766.857179165","0.001752823","74","6","23","43723","0x0012","0",1
"1765654766.857380809","0.000201644","66","6","43723","23","0x0010","0",1
"1765654776.861057282","10.003676473","78","6","23","43723","0x0018","12",1
"1765654776.861114924","0.000057642","66","6","43723","23","0x0010","0",1
"1765654776.863059097","0.001944173","69","6","43723","23","0x0018","3",1
"1765654776.864563567","0.001504470","66","6","23","43723","0x0010","0",1
"1765654776.864582044","0.000018477","75","6","43723","23","0x0018","9",1
"1765654776.865880908","0.001298864","66","6","23","43723","0x0010","0",1
"1765654776.872348038","0.006467130","81","6","23","43723","0x0018","15",1
"1765654776.872698971","0.000350933","69","6","43723","23","0x0018","3",1
"1765654776.910647168","0.037948197","66","6","23","43723","0x0010","0",1
"1765654776.910671283","0.000024115","78","6","43723","23","0x0018","12",1
"1765654776.914036899","0.003365616","66","6","23","43723","0x0010","0",1
"1765654776.914884667","0.000847768","69","6","23","43723","0x0018","3",1
"1765654776.915279644","0.000394977","69","6","43723","23","0x0018","3",1
"1765654776.916945819","0.001666175","686","6","23","43723","0x0018","620",1
"1765654776.917436706","0.000490887","72","6","43723","23","0x0018","6",1
"1765654776.919773031","0.002336325","76","6","23","43723","0x0018","10",1
"1765654776.920128292","0.000355261","76","6","43723","23","0x0018","10",1
"1765654776.925730051","0.005601759","68","6","23","43723","0x0018","2",1
"1765654776.966523922","0.040793871","66","6","43723","23","0x0010","0",1
"1765654778.766898439","1.800374517","85","6","23","43723","0x0018","19",1
"1765654778.766955493","0.000057054","66","6","43723","23","0x0010","0",1
"1765654778.768702928","0.001747435","88","6","23","43723","0x0018","22",1
"1765654778.768718724","0.000015796","66","6","43723","23","0x0010","0",1
"1765654779.183452089","0.414733365","66","6","43723","23","0x0011","0",1
"1765654779.185339819","0.001887730","74","6","40983","23","0x0002","0",1
"1765654779.187122835","0.001783016","66","6","23","43723","0x0011","0",1
"1765654779.187123193","0.000000358","74","6","23","40983","0x0012","0",1
"1765654779.187147728","0.000024535","66","6","43723","23","0x0010","0",1
"1765654779.188250265","0.001102537","66","6","40983","23","0x0010","0",1
"1765654789.198736837","10.010486572","78","6","23","40983","0x0018","12",1
"1765654789.198775011","0.000038174","66","6","40983","23","0x0010","0",1
"1765654789.200106077","0.001331066","69","6","40983","23","0x0018","3",1
"1765654789.202521240","0.002415163","66","6","23","40983","0x0010","0",1
"1765654789.202543098","0.000021858","75","6","40983","23","0x0018","9",1
"1765654789.204968018","0.002424920","66","6","23","40983","0x0010","0",1
"1765654789.212377316","0.007409298","81","6","23","40983","0x0018","15",1
"1765654789.212783364","0.000406048","69","6","40983","23","0x0018","3",1
"1765654789.247736807","0.034953443","66","6","23","40983","0x0010","0",1
"1765654789.247763633","0.000026826","78","6","40983","23","0x0018","12",1
"1765654789.250708534","0.002944901","66","6","23","40983","0x0010","0",1
"1765654789.251559068","0.000850534","69","6","23","40983","0x0018","3",1
"1765654789.255617334","0.004058266","69","6","40983","23","0x0018","3",1
"1765654789.258227602","0.002610268","686","6","23","40983","0x0018","620",1
"1765654789.262428349","0.004200747","72","6","40983","23","0x0018","6",1
"1765654789.264774683","0.002346334","76","6","23","40983","0x0018","10",1
"1765654789.266328780","0.001554097","77","6","40983","23","0x0018","11",1
"1765654789.275684390","0.009355610","68","6","23","40983","0x0018","2",1
"1765654789.317898362","0.042213972","66","6","40983","23","0x0010","0",1
"1765654790.762490295","1.444591933","85","6","23","40983","0x0018","19",1
"1765654790.762539604","0.000049309","66","6","40983","23","0x0010","0",1
"1765654790.763859585","0.001319981","88","6","23","40983","0x0018","22",1
"1765654790.763873111","0.000013526","66","6","40983","23","0x0010","0",1
"1765654791.177056955","0.413183844","66","6","40983","23","0x0011","0",1
"1765654791.179251881","0.002194926","66","6","23","40983","0x0011","0",1
"1765654791.179459034","0.000207153","66","6","40983","23","0x0010","0",1
"1765654791.181714609","0.002255575","74","6","38937","23","0x0002","0",1
"1765654791.183595834","0.001881225","74","6","23","38937","0x0012","0",1
"1765654791.183858333","0.000262499","66","6","38937","23","0x0010","0",1
"1765654801.193974360","10.010116027","78","6","23","38937","0x0018","12",1
"1765654801.194010344","0.000035984","66","6","38937","23","0x0010","0",1
"1765654801.194981022","0.000970678","69","6","38937","23","0x0018","3",1
"1765654801.196415767","0.001434745","66","6","23","38937","0x0010","0",1
"1765654801.196428305","0.000012538","75","6","38937","23","0x0018","9",1
"1765654801.198254091","0.001825786","66","6","23","38937","0x0010","0",1
"1765654801.202471471","0.004217380","81","6","23","38937","0x0018","15",1
"1765654801.202837402","0.000365931","69","6","38937","23","0x0018","3",1
"1765654801.242336705","0.039499303","66","6","23","38937","0x0010","0",1
"1765654801.242358302","0.000021597","78","6","38937","23","0x0018","12",1
"1765654801.244017048","0.001658746","66","6","23","38937","0x0010","0",1
"1765654801.244814172","0.000797124","69","6","23","38937","0x0018","3",1
"1765654801.245069542","0.000255370","69","6","38937","23","0x0018","3",1
"1765654801.246439327","0.001369785","686","6","23","38937","0x0018","620",1
"1765654801.246820780","0.000381453","72","6","38937","23","0x0018","6",1
"1765654801.248670247","0.001849467","76","6","23","38937","0x0018","10",1
"1765654801.248917000","0.000246753","73","6","38937","23","0x0018","7",1
"1765654801.254479009","0.005562009","68","6","23","38937","0x0018","2",1
"1765654801.298520749","0.044041740","66","6","38937","23","0x0010","0",1
"1765654802.716283269","1.417762520","85","6","23","38937","0x0018","19",1
"1765654802.716324587","0.000041318","66","6","38937","23","0x0010","0",1
"1765654802.718577266","0.002252679","88","6","23","38937","0x0018","22",1
"1765654802.718594502","0.000017236","66","6","38937","23","0x0010","0",1
"1765654803.127501794","0.408907292","66","6","38937","23","0x0011","0",1
"1765654803.128819110","0.001317316","66","6","38937","23","0x0014","0",1
"1765654803.130226791","0.001407681","66","6","23","38937","0x0011","0",1
"1765654803.130248904","0.000022113","54","6","38937","23","0x0004","0",1
"1765654803.132100067","0.001851163","74","6","44171","23","0x0002","0",1
"1765654803.134374325","0.002274258","74","6","23","44171","0x0012","0",1
"1765654803.134401607","0.000027282","66","6","44171","23","0x0010","0",1
"1765654813.139684206","10.005282599","78","6","23","44171","0x0018","12",1
"1765654813.139722713","0.000038507","66","6","44171","23","0x0010","0",1
"1765654813.141052702","0.001329989","69","6","44171","23","0x0018","3",1
"1765654813.144036700","0.002983998","66","6","23","44171","0x0010","0",1
"1765654813.144059160","0.000022460","75","6","44171","23","0x0018","9",1
"1765654813.146137558","0.002078398","66","6","23","44171","0x0010","0",1
"1765654813.151854310","0.005716752","81","6","23","44171","0x0018","15",1
"1765654813.152232017","0.000377707","69","6","44171","23","0x0018","3",1
"1765654813.196474514","0.044242497","66","6","23","44171","0x0010","0",1
"1765654813.196506233","0.000031719","78","6","44171","23","0x0018","12",1
"1765654813.198282976","0.001776743","66","6","23","44171","0x0010","0",1
"1765654813.199174539","0.000891563","69","6","23","44171","0x0018","3",1
"1765654813.199686634","0.000512095","69","6","44171","23","0x0018","3",1
"1765654813.202149957","0.002463323","664","6","23","44171","0x0018","598",1
"1765654813.246932936","0.044782979","66","6","44171","23","0x0010","0",1
"1765654813.248389714","0.001456778","88","6","23","44171","0x0018","22",1
"1765654813.248415911","0.000026197","66","6","44171","23","0x0010","0",1
"1765654813.249434891","0.001018980","72","6","44171","23","0x0018","6",1
"1765654813.251946681","0.002511790","76","6","23","44171","0x0018","10",1
"1765654813.252322881","0.000376200","76","6","44171","23","0x0018","10",1
"1765654813.259285180","0.006962299","68","6","23","44171","0x0018","2",1
"1765654813.302167990","0.042882810","66","6","44171","23","0x0010","0",1
"1765654814.704595028","1.402427038","85","6","23","44171","0x0018","19",1
"1765654814.704661082","0.000066054","66","6","44171","23","0x0010","0",1
"1765654814.705962971","0.001301889","88","6","23","44171","0x0018","22",1
"1765654814.705979262","0.000016291","66","6","44171","23","0x0010","0",1
"1765654815.117158857","0.411179595","66","6","44171","23","0x0011","0",1
"1765654815.118551147","0.001392290","74","6","37089","23","0x0002","0",1
"1765654815.120848711","0.002297564","66","6","23","44171","0x0011","0",1
"1765654815.120849069","0.000000358","74","6","23","37089","0x0012","0",1
"1765654815.120872138","0.000023069","66","6","44171","23","0x0010","0",1
"1765654815.120997104","0.000124966","66","6","37089","23","0x0010","0",1
"1765654825.125103750","10.004106646","78","6","23","37089","0x0018","12",1
"1765654825.125152260","0.000048510","66","6","37089","23","0x0010","0",1
"1765654825.127199692","0.002047432","69","6","37089","23","0x0018","3",1
"1765654825.129040623","0.001840931","66","6","23","37089","0x0010","0",1
"1765654825.129062401","0.000021778","69","6","37089","23","0x0018","3",1
"1765654825.131823312","0.002760911","66","6","23","37089","0x0010","0",1
"1765654825.131849837","0.000026525","72","6","37089","23","0x0018","6",1
"1765654825.135128954","0.003279117","66","6","23","37089","0x0010","0",1
"1765654825.140240436","0.005111482","81","6","23","37089","0x0018","15",1
"1765654825.140572355","0.000331919","69","6","37089","23","0x0018","3",1
"1765654825.174716653","0.034144298","66","6","23","37089","0x0010","0",1
"1765654825.174746126","0.000029473","78","6","37089","23","0x0018","12",1
"1765654825.176557663","0.001811537","66","6","23","37089","0x0010","0",1
"1765654825.177525048","0.000967385","69","6","23","37089","0x0018","3",1
"1765654825.177930213","0.000405165","69","6","37089","23","0x0018","3",1
"1765654825.180531980","0.002601767","686","6","23","37089","0x0018","620",1
"1765654825.181028476","0.000496496","72","6","37089","23","0x0018","6",1
"1765654825.184239689","0.003211213","76","6","23","37089","0x0018","10",1
"1765654825.184684323","0.000444634","72","6","37089","23","0x0018","6",1
"1765654825.191050341","0.006366018","68","6","23","37089","0x0018","2",1
"1765654825.234342698","0.043292357","66","6","37089","23","0x0010","0",1
"1765654826.617706414","1.383363716","85","6","23","37089","0x0018","19",1
"1765654826.617750604","0.000044190","66","6","37089","23","0x0010","0",1
"1765654826.619056827","0.001306223","88","6","23","37089","0x0018","22",1
"1765654826.619067645","0.000010818","66","6","37089","23","0x0010","0",1
"1765654827.032206747","0.413139102","66","6","37089","23","0x0011","0",1
"1765654827.033842538","0.001635791","74","6","35279","23","0x0002","0",1
"1765654827.035036276","0.001193738","66","6","23","37089","0x0011","0",1
"1765654827.035036730","0.000000454","74","6","23","35279","0x0012","0",1
"1765654827.035083142","0.000046412","66","6","37089","23","0x0010","0",1
"1765654827.036214513","0.001131371","66","6","35279","23","0x0010","0",1
"1765654837.042085293","10.005870780","78","6","23","35279","0x0018","12",1
"1765654837.042126147","0.000040854","66","6","35279","23","0x0010","0",1
"1765654837.043446766","0.001320619","69","6","35279","23","0x0018","3",1
"1765654837.046687319","0.003240553","66","6","23","35279","0x0010","0",1
"1765654837.046708343","0.000021024","75","6","35279","23","0x0018","9",1
"1765654837.050469451","0.003761108","66","6","23","35279","0x0010","0",1
"1765654837.056810823","0.006341372","81","6","23","35279","0x0018","15",1
"1765654837.057171517","0.000360694","69","6","35279","23","0x0018","3",1
"1765654837.090397916","0.033226399","66","6","23","35279","0x0010","0",1
"1765654837.090428005","0.000030089","78","6","35279","23","0x0018","12",1
"1765654837.092294135","0.001866130","66","6","23","35279","0x0010","0",1
"1765654837.093293418","0.000999283","69","6","23","35279","0x0018","3",1
"1765654837.094052059","0.000758641","69","6","35279","23","0x0018","3",1
"1765654837.095733235","0.001681176","686","6","23","35279","0x0018","620",1
"1765654837.096122718","0.000389483","72","6","35279","23","0x0018","6",1
"1765654837.100242604","0.004119886","76","6","23","35279","0x0018","10",1
"1765654837.100670006","0.000427402","74","6","35279","23","0x0018","8",1
"1765654837.106060354","0.005390348","68","6","23","35279","0x0018","2",1
"1765654837.150438779","0.044378425","66","6","35279","23","0x0010","0",1
"1765654838.842597553","1.692158774","85","6","23","35279","0x0018","19",1
"1765654838.842648152","0.000050599","66","6","35279","23","0x0010","0",1
"1765654838.844512524","0.001864372","88","6","23","35279","0x0018","22",1
"1765654838.844530629","0.000018105","66","6","35279","23","0x0010","0",1
"1765654839.255200214","0.410669585","66","6","35279","23","0x0011","0",1
"1765654839.256505903","0.001305689","66","6","35279","23","0x0014","0",1
"1765654839.257822588","0.001316685","74","6","35129","23","0x0002","0",1
"1765654839.258911553","0.001088965","74","6","23","35129","0x0012","0",1
"1765654839.259829954","0.000918401","66","6","35129","23","0x0010","0",1
"1765654849.266913251","10.007083297","78","6","23","35129","0x0018","12",1
"1765654849.266965145","0.000051894","66","6","35129","23","0x0010","0",1
"1765654849.268228585","0.001263440","69","6","35129","23","0x0018","3",1
"1765654849.272106150","0.003877565","66","6","23","35129","0x0010","0",1
"1765654849.272133551","0.000027401","75","6","35129","23","0x0018","9",1
"1765654849.273824110","0.001690559","66","6","23","35129","0x0010","0",1
"1765654849.279683428","0.005859318","81","6","23","35129","0x0018","15",1
"1765654849.279984966","0.000301538","69","6","35129","23","0x0018","3",1
"1765654849.316576536","0.036591570","66","6","23","35129","0x0010","0",1
"1765654849.316603953","0.000027417","78","6","35129","23","0x0018","12",1
"1765654849.318235106","0.001631153","66","6","23","35129","0x0010","0",1
"1765654849.319057118","0.000822012","69","6","23","35129","0x0018","3",1
"1765654849.320211992","0.001154874","69","6","35129","23","0x0018","3",1
"1765654849.321885317","0.001673325","686","6","23","35129","0x0018","620",1
"1765654849.322339699","0.000454382","72","6","35129","23","0x0018","6",1
"1765654849.324450196","0.002110497","76","6","23","35129","0x0018","10",1
"1765654849.324713606","0.000263410","74","6","35129","23","0x0018","8",1
"1765654849.332383372","0.007669766","68","6","23","35129","0x0018","2",1
"1765654849.373982568","0.041599196","66","6","35129","23","0x0010","0",1
"1765654851.050821251","1.676838683","85","6","23","35129","0x0018","19",1
"1765654851.050864360","0.000043109","66","6","35129","23","0x0010","0",1
"1765654851.052980231","0.002115871","88","6","23","35129","0x0018","22",1
"1765654851.053004190","0.000023959","66","6","35129","23","0x0010","0",1
"1765654851.464186306","0.411182116","66","6","35129","23","0x0011","0",1
"1765654851.466473993","0.002287687","66","6","23","35129","0x0011","0",1
"1765654851.466743016","0.000269023","66","6","35129","23","0x0010","0",1
"1765654851.468188466","0.001445450","74","6","39581","23","0x0002","0",1
"1765654851.470593589","0.002405123","74","6","23","39581","0x0012","0",1
"1765654851.470887907","0.000294318","66","6","39581","23","0x0010","0",1
"1765654861.482450141","10.011562234","78","6","23","39581","0x0018","12",1
"1765654861.482486052","0.000035911","66","6","39581","23","0x0010","0",1
"1765654861.482897932","0.000411880","69","6","39581","23","0x0018","3",1
"1765654861.483945435","0.001047503","66","6","23","39581","0x0010","0",1
"1765654861.483956237","0.000010802","69","6","39581","23","0x0018","3",1
"1765654861.485322101","0.001365864","66","6","23","39581","0x0010","0",1
"1765654861.485332272","0.000010171","72","6","39581","23","0x0018","6",1
"1765654861.486638689","0.001306417","66","6","23","39581","0x0010","0",1
"1765654861.491177107","0.004538418","81","6","23","39581","0x0018","15",1
"1765654861.491410574","0.000233467","69","6","39581","23","0x0018","3",1
"1765654861.532132423","0.040721849","66","6","23","39581","0x0010","0",1
"1765654861.532165810","0.000033387","78","6","39581","23","0x0018","12",1
"1765654861.534178507","0.002012697","66","6","23","39581","0x0010","0",1
"1765654861.534178705","0.000000198","69","6","23","39581","0x0018","3",1
"1765654861.535048401","0.000869696","69","6","39581","23","0x0018","3",1
"1765654861.536287461","0.001239060","686","6","23","39581","0x0018","620",1
"1765654861.536533929","0.000246468","72","6","39581","23","0x0018","6",1
"1765654861.539369639","0.002835710","76","6","23","39581","0x0018","10",1
